Timestamp,Steps,HeadingDeg,X,Y,StepLen,Source
1768293939956,88,45,3.7516935247780463,-3.616302667561562,0.65,SCS
1768293940385,89,135,4.203887940603682,-4.068497088779562,0.64,SCS
1768293940943,90,45,4.646920065478773,-3.6254649832700205,0.63,SCS
1768293941456,91,135,5.094444963342714,-4.072989886470642,0.63,SCS
1768293942016,92,45,5.5458995772316895,-3.6215352923153756,0.64,SCS
1768293942552,93,135,5.993336374340556,-4.068972094759872,0.63,SCS
1768293943066,94,45,6.451560814538548,-3.610747674591507,0.65,SCS
1768293943559,95,135,6.90986346252362,-4.069050328041783,0.65,SCS
1768293944094,96,45,7.369424806975765,-3.609489003677703,0.65,SCS
1768293944633,97,135,7.828032957947904,-4.068097160118691,0.65,SCS
1768293945147,98,45,8.286343585798116,-3.6097865523018724,0.65,SCS
1768293945662,99,135,8.751551674729322,-4.074994646780629,0.66,SCS
1768293946177,100,45,9.234892350548852,-3.5916539920885917,0.68,SCS
1768293946736,101,135,9.727983714894465,-4.084745362314259,0.70,SCS
1768293947253,102,45,10.225902651543137,-3.586826447430316,0.70,SCS
1768293947787,103,135,10.72635461379261,-4.087278415647619,0.71,SCS
1768293948278,104,45,11.216703038918837,-3.5969300119552026,0.69,SCS
1768293948817,105,135,11.704597846328706,-4.0848248251831585,0.69,SCS
1768293949310,106,45,12.196103641975652,-3.593319051020613,0.70,SCS
1768293949847,107,135,12.697418416909091,-4.09463383193217,0.71,SCS
1768293950361,108,90,13.426597361598963,-4.094633863805596,0.73,SCS
1768293950834,109,180,13.426597296335228,-4.841163943624243,0.75,SCS
1768293951392,110,135,13.956927379063076,-5.371494032676215,0.75,SCS
1768293951886,111,-135,13.426597296335228,-5.901824121728187,0.75,SCS
1768293952422,112,135,13.956927379063076,-6.432154210780159,0.75,SCS
1768293952914,113,-153,13.618516720102184,-7.099345942557944,0.75,SCS
1768293953431,114,119,14.259558417777182,-7.467278594066455,0.74,SCS
1768293953924,115,-152,13.924268797813097,-8.10350535737886,0.72,SCS
1768293954504,116,135,14.421452458478074,-8.600689023972691,0.70,SCS
1768293955039,117,-135,13.925947409695642,-9.096194078663961,0.70,SCS
1768293955533,118,-180,13.925947471122496,-9.798835373775201,0.70,SCS
1768293956026,119,-90,13.214324623136154,-9.798835404881226,0.71,SCS
1768293956626,120,-135,12.697018555418222,-10.31614147876797,0.73,SCS
1768293957120,121,-62,12.05714679537723,-9.978108479744481,0.72,SCS
1768293957635,122,-135,11.55690690124975,-10.478348379837263,0.71,SCS
1768293958172,123,-45,11.072317878650512,-9.993759378420084,0.69,SCS
1768293958751,124,-135,10.600382097599546,-10.465695165098829,0.67,SCS
1768293959224,125,-22,10.34616075591634,-9.857318927457584,0.66,SCS
1768293959736,126,-135,9.873723977559774,-10.329755711447904,0.67,SCS
1768293960272,127,19,10.09445925554375,-9.691385841838802,0.68,SCS
1768293960746,128,-150,9.764854189711823,-10.279070883915232,0.67,SCS
1768293961240,129,-45,9.28050394033139,-9.79472065570642,0.68,SCS
1768293961735,130,-135,8.798383787301095,-10.27684081448594,0.68,SCS
1768293962226,131,-45,8.305527808981191,-9.783984857709456,0.70,SCS
1768293962742,132,-135,7.806400389751289,-10.283112282891393,0.71,SCS
1768293963232,133,-45,7.290454996271693,-9.767166911964487,0.73,SCS
1768293963750,134,-135,6.769754527344968,-10.287867387100503,0.74,SCS
1768293964245,135,-45,6.241123169843649,-9.759236052706395,0.75,SCS
1768293964736,136,-135,5.7149079413572075,-10.285451287467891,0.74,SCS
1768293965253,137,-45,5.194522574667909,-9.76506594352536,0.74,SCS
1768293965746,138,-135,4.674695000860472,-10.284893523531679,0.74,SCS
1768293966261,139,-45,4.1604449431603046,-9.770643488310096,0.73,SCS
1768293966732,140,-135,3.650149684197509,-10.280938753358102,0.72,SCS
1768293967228,141,-45,3.1411004293744034,-9.771889520786246,0.72,SCS
1768293967719,142,-135,2.624522572506737,-10.28846738381404,0.73,SCS
1768293968235,143,-45,2.107386922847609,-9.771331756759631,0.73,SCS
1768293968729,144,-135,1.5872533389008197,-10.291465346908952,0.74,SCS
1768293969243,145,-45,1.063164955942974,-9.767376986859738,0.74,SCS
1768293969651,146,-90,0.3178032725868718,-9.767377019440532,0.75,SCS
1768293970274,147,0,0.3178032725868718,-9.028038271294104,0.74,SCS
1768293970767,148,-59,-0.3052010936281586,-8.66821533835985,0.72,SCS
1768293971281,149,15,-0.11055374319612771,-7.972627886255756,0.72,SCS
1768293971796,150,-45,-0.6061516822800009,-7.477029968835157,0.70,SCS
1768293972269,151,22,-0.3391381451927697,-6.847134383718878,0.68,SCS
1768293972806,152,-45,-0.8198615342610491,-6.366411015663686,0.68,SCS
1768293973341,153,45,-0.3371142758375592,-5.883663778341749,0.68,SCS
1768293973811,154,-45,-0.8065786114877189,-5.414199463212527,0.66,SCS
1768293974329,155,45,-0.3261284029373154,-4.93374927566327,0.68,SCS
1768293974972,156,-45,-0.8077963832948047,-4.452081316360157,0.68,SCS
1768293975509,157,60,-0.2179181513868067,-4.112019592774096,0.68,SCS
