Timestamp,Steps,HeadingDeg,X,Y,StepLen,Source
1768294346897,35,135,16.117144251763253,-15.900722591067126,0.70,SCS
1768294347432,36,180,16.117144189406453,-16.614001226050192,0.71,SCS
1768294348077,37,180,16.11714412782532,-17.31840727000674,0.70,SCS
1768294348549,38,-157,15.860962746426587,-17.94885610993153,0.68,SCS
1768294349151,39,-161,15.650896339392471,-18.576265806238734,0.66,SCS
1768294349597,40,-135,15.188355452143803,-19.038806699003146,0.65,SCS
1768294350158,41,-153,14.901177178465387,-19.611647608228,0.64,SCS
1768294350673,42,-135,14.45237996990075,-20.06044482214449,0.63,SCS
1768294351188,43,-135,13.997316929784406,-20.515507867687408,0.64,SCS
1768294351681,44,-135,13.529499576786097,-20.98332522626438,0.66,SCS
1768294352239,45,-135,13.054269066299431,-21.458555742418113,0.67,SCS
1768294352710,46,-90,12.36236084911349,-21.458555772662383,0.69,SCS
1768294353332,47,-90,11.658375653003784,-21.458555803434553,0.70,SCS
1768294353805,48,-73,10.979667362979539,-21.255557862764313,0.71,SCS
1768294354299,49,-90,10.285341687219283,-21.255557893114254,0.69,SCS
1768294354858,50,-45,9.801914668733836,-20.772130895760075,0.68,SCS
1768294355415,51,-62,9.213221397079135,-20.465094802943618,0.66,SCS
1768294355906,52,-45,8.747042534095424,-19.998915960337236,0.66,SCS
1768294356381,53,-45,8.280403304460743,-19.532276751100003,0.66,SCS
1768294356874,54,-45,7.810137600356239,-19.062011067551467,0.67,SCS
1768294357344,55,-45,7.33171237690222,-18.58358586501008,0.68,SCS
1768294357819,56,-45,6.846403320807786,-18.098276830129176,0.69,SCS
1768294358354,57,-45,6.360818999385579,-17.612692529932534,0.69,SCS
1768294358826,58,-45,5.873173430971744,-17.125046982834366,0.69,SCS
1768294359342,59,-45,5.381801836446424,-16.633675409787582,0.69,SCS
1768294359857,60,-45,4.8934138482366025,-16.145287442925877,0.69,SCS
1768294360371,61,-45,4.402170667434546,-15.654044283596741,0.69,SCS
1768294360821,62,-45,3.909436426660546,-15.16131006436084,0.70,SCS
1768294361337,63,-45,3.4191848083675263,-14.6710584674974,0.69,SCS
1768294361788,64,-45,2.930881226348725,-14.182754906823027,0.69,SCS
1768294362324,65,-61,2.3287319550879095,-13.85686373990383,0.68,SCS
1768294362797,66,-45,1.8522591660429528,-13.380390971686161,0.67,SCS
1768294363333,67,-64,1.2437667372150618,-13.09210436479245,0.67,SCS
1768294363846,68,-45,0.7690345846405465,-12.617372232969137,0.67,SCS
1768294364342,69,-60,0.18494711166804823,-12.293234823292547,0.67,SCS
1768294364834,70,-45,-0.2883340052779215,-11.819953727034353,0.67,SCS
1768294365370,71,-63,-0.8951850221693648,-11.518068306643038,0.68,SCS
1768294365842,72,-45,-1.3744000990373402,-11.03885325072222,0.68,SCS
1768294366400,73,-61,-1.9737385052391692,-10.709678546826385,0.68,SCS
1768294366914,74,-45,-2.462570428421002,-10.220846645012074,0.69,SCS
1768294367409,75,-45,-2.9624039080495232,-9.721013187231968,0.71,SCS
1768294367902,76,0,-2.9624039080495232,-9.017789246923037,0.70,SCS
1768294368418,77,0,-2.9624039080495232,-8.311649503040119,0.71,SCS
1768294368909,78,17,-2.7523038481959827,-7.64429194034854,0.70,SCS
1768294369468,79,16,-2.554767992684702,-6.975001268602768,0.70,SCS
1768294369940,80,27,-2.2341700674812244,-6.3649951243550404,0.69,SCS
1768294370456,81,22,-1.9655875570056403,-5.725227506933211,0.69,SCS
1768294371035,82,45,-1.4760234320513703,-5.235663403378469,0.69,SCS
1768294371529,83,45,-0.9898657990351017,-4.749505791612826,0.69,SCS
1768294371999,84,45,-0.5192876249844084,-4.2789276381317585,0.67,SCS
1768294372622,85,45,-0.057653126043625436,-3.817293159369661,0.65,SCS
1768294373223,86,45,0.3962773881010815,-3.3633626650668873,0.64,SCS
1768294373633,87,45,0.8427483355095768,-2.9168917371742573,0.63,SCS
1768294374209,88,90,1.4699536914280062,-2.916891764590275,0.63,SCS
1768294374810,89,90,2.1049612619082954,-2.916891792347339,0.64,SCS
1768294375261,90,114,2.6878185875586964,-3.1854620278664774,0.64,SCS
1768294375841,91,111,3.296345627126493,-3.427471155677709,0.65,SCS
1768294376398,92,135,3.765957018427158,-3.8970825525784334,0.66,SCS
1768294376915,93,135,4.240036444250115,-4.371161984054731,0.67,SCS
1768294377428,94,180,4.240036384463836,-5.055037278326734,0.68,SCS
1768294377900,95,135,4.729412365304478,-5.544413265003126,0.69,SCS
1768294378373,96,156,5.0078833967209135,-6.184335829458292,0.70,SCS
1768294378866,97,135,5.506302471745972,-6.682754910426938,0.70,SCS
1768294379402,98,135,6.000632129749387,-7.177084574325175,0.70,SCS
1768294379917,99,135,6.49812597272309,-7.6745784232314325,0.70,SCS
1768294380411,100,135,6.992854968549995,-8.169307424957923,0.70,SCS
1768294380904,101,135,7.48025980672294,-8.656712268943112,0.69,SCS
1768294381438,102,135,7.961726464208544,-9.138178932170149,0.68,SCS
1768294381914,103,135,8.440466229665637,-9.616918703336156,0.68,SCS
1768294382449,104,135,8.912117979178173,-10.088570458473084,0.67,SCS
1768294382964,105,135,9.376970963243757,-10.553423448081983,0.66,SCS
1768294383416,106,135,9.843956232846446,-11.020408723253416,0.66,SCS
1768294383971,107,135,10.313561752594524,-11.490014248601481,0.66,SCS
1768294384422,108,135,10.78920826415835,-11.965660765837335,0.67,SCS
1768294384980,109,135,11.269020483653033,-12.44547299105372,0.68,SCS
1768294385477,110,135,11.756107784376832,-12.932560297585976,0.69,SCS
1768294385969,111,135,12.240782163104702,-13.41723468209353,0.69,SCS
1768294386506,112,135,12.726366955375994,-13.902819480155362,0.69,SCS
1768294386977,113,135,13.215461633399258,-14.39191416401102,0.69,SCS
1768294387514,114,135,13.708947744858321,-14.885400281354846,0.70,SCS
1768294388028,115,135,14.203512973002953,-15.379965515397108,0.70,SCS
1768294388522,116,135,14.707182280295271,-15.883634828695621,0.71,SCS
1768294389036,117,154,15.00838798609225,-16.525626272409387,0.71,SCS
1768294389529,118,180,15.008387923764086,-17.23857732801438,0.71,SCS
1768294390110,119,180,15.008387861915514,-17.946042504471222,0.71,SCS
1768294390559,120,-162,14.799780850941204,-18.619309966544474,0.70,SCS
1768294391118,121,-180,14.799780911976393,-19.317471124988188,0.70,SCS
1768294391655,122,-135,14.300918300942133,-19.816333741971327,0.71,SCS
1768294392147,123,-156,14.018195930191567,-20.466635946770403,0.71,SCS
1768294392619,124,-135,13.519330881955513,-20.965501000955364,0.71,SCS
1768294393112,125,-135,13.013149235542105,-21.471682653404926,0.72,SCS
1768294393692,126,-119,12.38517481350279,-21.829035754715665,0.72,SCS
1768294394166,127,-111,11.717917667290317,-22.093109911585785,0.72,SCS
1768294394680,128,-90,10.999050164477852,-22.093109943008482,0.72,SCS
1768294395236,129,-90,10.274552054511377,-22.0931099746773,0.72,SCS
1768294395709,130,-65,9.622193203530271,-21.795709008499795,0.72,SCS
1768294396245,131,-70,8.959799791763732,-21.56210362233597,0.70,SCS
1768294396760,132,-45,8.457755640256078,-21.060059492773366,0.71,SCS
1768294397276,133,-45,7.9596210653147,-20.56192493960614,0.70,SCS
1768294397770,134,-25,7.6556224945631675,-19.926812929550227,0.70,SCS
1768294398285,135,17,7.869367199184903,-19.24899726827115,0.71,SCS
1768294398821,136,45,8.38155141424389,-18.736813075600445,0.72,SCS
1768294399355,137,68,9.048473497791255,-18.474304310702525,0.72,SCS
1768294399808,138,90,9.771468947721736,-18.47430434230566,0.72,SCS
1768294400322,139,45,10.281790586978731,-17.963982725355535,0.72,SCS
1768294400794,140,21,10.543855990712201,-17.306425843806252,0.71,SCS
1768294401352,141,0,10.543855990712201,-16.61311352232332,0.69,SCS
1768294401846,142,0,10.543855990712201,-15.92228513660162,0.69,SCS
1768294402361,143,-45,10.064166960800058,-15.44259612765735,0.68,SCS
1768294402875,144,-23,9.795355841694946,-14.829739103462316,0.67,SCS
1768294403390,145,-45,9.324580636677897,-14.358963919023507,0.67,SCS
1768294403926,146,-45,8.8585537013743,-13.892937004090594,0.66,SCS
1768294404527,147,-45,8.400501930181235,-13.43488525291961,0.65,SCS
1768294404935,148,-45,7.94349270408714,-12.977876046802022,0.65,SCS
1768294405491,149,-45,7.479828405246943,-12.514211768229236,0.66,SCS
1768294406008,150,-45,7.005919880394653,-12.040303264092145,0.67,SCS
1768294406544,151,-45,6.528552143975775,-11.562935548539674,0.68,SCS
1768294407038,152,-45,6.043041546140309,-11.07742497192655,0.69,SCS
1768294407596,153,-45,5.556034929896531,-10.590418376970508,0.69,SCS
1768294408176,154,-45,5.071383123297738,-10.105766591556518,0.69,SCS
1768294408690,155,-45,4.5927001649759305,-9.627083654158607,0.68,SCS
1768294409118,156,-18,4.373115707246927,-8.983280229891609,0.68,SCS
1768294409592,157,0,4.373115707246927,-8.302771253638463,0.68,SCS
1768294410106,158,0,4.373115707246927,-7.619088989265292,0.68,SCS
1768294410685,159,0,4.373115707246927,-6.936030433440533,0.68,SCS
1768294411244,160,28,4.699117604877956,-6.337004612197516,0.68,SCS
1768294411715,161,20,4.9309804515163895,-5.7094400886065575,0.67,SCS
1768294412295,162,45,5.39744746226771,-5.242973098245158,0.66,SCS
1768294412788,163,28,5.703590080785755,-4.676613654897784,0.64,SCS
1768294413324,164,45,6.151484211875578,-4.228719543386035,0.63,SCS
1768294413946,165,45,6.594037086526283,-3.786166688079931,0.63,SCS
1768294414418,166,45,7.039435656149962,-3.3407681379252425,0.63,SCS
1768294414956,167,45,7.4835674884941135,-2.89663632499471,0.63,SCS
1768294415533,168,45,7.94165317232865,-2.4385506611837355,0.65,SCS
1768294416091,169,64,8.530378427814622,-2.154806272273837,0.65,SCS
1768294416842,170,90,9.188976138190533,-2.1548063010620586,0.66,SCS
1768294417142,171,113,9.782706565012433,-2.413752375055395,0.65,SCS
1768294417444,172,152,10.088027179644111,-3.0099661072190242,0.67,SCS
1768294418409,173,180,10.088027121852306,-3.671027274992886,0.66,SCS
1768294420147,174,-135,9.619770673882512,-4.139283728546583,0.66,SCS
1768294420596,175,-108,8.992281821509913,-4.347605247741787,0.66,SCS
1768294421477,176,-135,8.518685548774235,-4.821201526125043,0.67,SCS
1768294421821,177,-160,8.302654777564095,-5.420455497619825,0.64,SCS
