Timestamp,Type,Val1,Val2,Val3,Val4,Val5,Val6,Val7
1768361225678,SWING,1.254932,1.3542693,0.7419886,0.41912058,0.5309368,-0.7365081,IDLE
1768361225728,RAW,7.1245117,-7.5009766,7.253418,,,,
1768361225785,RAW,-0.5019531,-5.7543945,-10.745117,,,,
1768361225847,RAW,15.247559,4.4941406,2.130371,,,,
1768361225912,RAW,-14.128418,-7.5092773,-10.868652,,,,
1768361225922,SWING,1.2859422,1.3157833,0.7748841,0.26051903,0.5774869,-0.7737175,IDLE
1768361225969,RAW,-5.3774414,-10.634766,-2.6191406,,,,
1768361226028,RAW,7.9960938,-4.3842773,-3.364746,,,,
1768361226088,RAW,-12.500977,-2.6333008,-8.9921875,,,,
1768361226148,RAW,-5.5004883,-12.3828125,11.255371,,,,
1768361226152,SWING,1.2392908,1.2752541,-2.212155,0.2915679,-0.52883047,0.7970737,IDLE
1768361226207,RAW,-1.2504883,8.617676,2.3793945,,,,
1768361226270,RAW,-5.75,-13.3828125,-13.62207,,,,
1768361226327,RAW,-6.625,10.242676,-9.123047,,,,
1768361226388,RAW,-8.749023,-3.8823242,-4.4975586,,,,
1768361226395,SWING,1.3050942,1.2725736,-1.6399878,0.23215856,-0.48831704,0.8412187,IDLE
1768361226446,RAW,15.500488,-7.132324,11.378418,,,,
1768361226506,RAW,15.375,-10.382324,3.0043945,,,,
1768361226597,RAW,-0.8754883,10.1171875,11.505371,,,,
1768361226604,SWING,1.250393,1.2671305,0.7621353,0.23111959,0.44065413,-0.8674144,IDLE
1768361226657,RAW,-5.3759766,-10.7578125,13.381348,,,,
1768361226719,RAW,6.748535,-4.3828125,8.381836,,,,
1768361226775,RAW,-15.128418,8.2421875,-0.7421875,,,,
1768361226839,RAW,1.3710938,-7.132324,-9.617676,,,,
1768361226847,SWING,1.1702499,1.250194,1.7103525,0.6260277,0.028934952,-0.77926385,IDLE
1768361226896,RAW,-15.254395,-1.5063477,4.881836,,,,
1768361226959,RAW,-7.254883,-6.379883,-5.7436523,,,,
1768361227018,RAW,-13.37793,5.9970703,8.256348,,,,
1768361227078,RAW,-12.252441,2.7490234,-13.744629,,,,
1768361227086,SWING,1.2990274,1.2528111,1.5536535,0.6351978,0.4856606,-0.6005478,IDLE
1768361227136,RAW,-1.2509766,4.8828125E-4,15.254883,,,,
1768361227196,RAW,-15.125488,-4.248047,13.379395,,,,
1768361227259,RAW,6.8754883,14.75293,13.753906,,,,
1768361227318,RAW,3.5004883,-15.246582,-10.495605,,,,
1768361227327,SWING,1.5172565,1.3084042,1.2308925,0.38333717,0.65218776,-0.65399075,IDLE
1768361227377,RAW,8.250977,2.5043945,-1.8701172,,,,
1768361227438,RAW,11.125977,14.754883,10.004883,,,,
1768361227498,RAW,-7.873535,-13.995117,-0.12011719,,,,
1768361227560,RAW,0.50097656,12.880371,-13.620117,,,,
1768361227569,SWING,1.407077,1.3288008,-2.294887,-0.30555937,-0.53626096,0.78680223,IDLE
1768361227618,RAW,-8.123535,15.379883,13.254883,,,,
1768361227677,RAW,1.5009766,10.505371,15.379883,,,,
1768361227771,RAW,1.5009766,-14.119629,3.6298828,,,,
1768361227776,SWING,1.647174,1.408157,-2.571476,-0.13750619,-0.61150193,0.779203,IDLE
1768361227826,RAW,-0.37402344,13.004883,-2.8701172,,,,
1768361227886,RAW,4.2509766,-7.119629,-1.2451172,,,,
1768361227947,RAW,11.375977,14.505371,3.3798828,,,,
1768361228007,RAW,6.3759766,13.130371,2.0048828,,,,
1768361228017,SWING,1.6780682,1.5097206,-2.6854866,-0.0069540623,-0.5808012,0.8140156,IDLE
1768361228066,RAW,-0.87402344,11.379883,-2.4951172,,,,
1768361228128,RAW,-4.7490234,-15.745117,-2.1201172,,,,
1768361228187,RAW,2.2509766,-5.869629,-2.8701172,,,,
1768361228250,RAW,3.5009766,-9.744629,-1.8701172,,,,
1768361228259,SWING,1.7781723,1.6055496,-2.2428777,0.10705711,-0.487017,0.8668062,IDLE
1768361228309,RAW,-0.24902344,-8.245117,-1.4951172,,,,
1768361228368,RAW,4.3759766,15.130371,0.8798828,,,,
1768361228429,RAW,2.0009766,15.255371,-1.4951172,,,,
1768361228490,RAW,3.1259766,-13.869629,-1.7451172,,,,
1768361228501,SWING,1.797116,1.6615216,-1.8735324,-0.012359287,-0.3262646,0.9451978,SWINGING
1768361228547,RAW,1.1259766,-8.119629,-3.4951172,,,,
1768361228609,RAW,1.7504883,-10.994629,0.5048828,,,,
1768361228668,RAW,1.2509766,-10.869629,2.7548828,,,,
1768361228728,RAW,1.7509766,-10.994629,0.12988281,,,,
1768361228734,SWING,1.9111469,1.7623354,2.3190427,0.37377608,0.24889702,-0.89349973,SWINGING
1768361228787,RAW,-3.6240234,-7.870117,-1.8701172,,,,
1768361228849,RAW,-0.99902344,-11.745117,1.8798828,,,,
1768361228938,RAW,6.8759766,-15.119629,2.3798828,,,,
1768361228952,SWING,2.086078,1.8501161,2.9097915,0.37720448,0.28070775,-0.8825644,SWINGING
1768361228996,RAW,5.5009766,-14.994629,-1.4951172,,,,
1768361229056,RAW,3.5009766,-12.869629,-1.9951172,,,,
1768361229115,RAW,1.1259766,-10.119629,-0.4951172,,,,
1768361229177,RAW,2.0009766,-12.494629,1.1298828,,,,
1768361229183,SWING,2.315854,1.9776735,2.977703,0.5139994,0.21652108,-0.830014,SWINGING
1768361229238,RAW,2.7509766,-12.619629,-0.4951172,,,,
1768361229299,RAW,1.6259766,-14.244629,0.0048828125,,,,
1768361229357,RAW,1.0009766,-11.744629,-0.4951172,,,,
1768361229417,RAW,1.6259766,-12.619629,-0.7451172,,,,
1768361229425,SWING,2.5617776,2.1343944,-3.0778706,0.5870051,0.18399939,-0.78839666,SWINGING
1768361229475,RAW,0.25097656,-12.744629,1.2548828,,,,
1768361229539,RAW,2.0009766,-14.244629,-1.4951172,,,,
1768361229598,RAW,0.62597656,-15.494629,-1.2451172,,,,
1768361229660,RAW,2.0009766,-12.494629,-1.6201172,,,,
1768361229664,SWING,2.8231869,2.3396087,-2.9405582,0.6657404,0.18302314,-0.7233895,SWINGING
1768361229717,RAW,9.765625E-4,-9.744629,-1.3701172,,,,
1768361229777,RAW,4.1259766,-10.744629,1.5048828,,,,
1768361229836,RAW,2.1259766,-11.244629,0.12988281,,,,
1768361229898,RAW,9.765625E-4,-12.369629,0.2548828,,,,
1768361229908,SWING,3.121992,2.5817778,-2.904374,0.65694094,0.19790336,-0.7275044,SWINGING
1768361229955,RAW,-0.24902344,-14.370117,-0.24511719,,,,
1768361230019,RAW,0.62597656,15.880371,-0.4951172,,,,
1768361230109,RAW,0.50097656,3.630371,-3.3701172,,,,
1768361230116,SWING,3.2815208,2.8208663,-2.846004,0.3936624,0.19440387,-0.8984638,SWINGING
1768361230167,RAW,8.375977,-3.994629,-14.621094,,,,
1768361230228,RAW,7.1259766,-6.619629,6.503418,,,,
1768361230288,RAW,-0.49902344,-14.870117,2.128418,,,,
1768361230348,RAW,-13.874512,0.8798828,-3.4951172,,,,
1768361230357,SWING,3.265432,3.0107818,0.04493689,0.28207734,-0.16695866,0.9447525,SWINGING
1768361230407,RAW,2.7490234,-5.3706055,11.879883,,,,
1768361230468,RAW,6.9990234,-3.3710938,4.2558594,,,,
1768361230526,RAW,-14.375977,0.12695312,2.3823242,,,,
1768361230590,RAW,1.8745117,4.0009766,-0.4921875,,,,
1768361230599,SWING,3.4658523,3.1915967,-0.3601639,0.96397924,-0.05424286,0.26038793,SWINGING
1768361230648,RAW,-2.1254883,-3.625,-15.9921875,,,,
1768361230709,RAW,-7.1254883,-8.375,2.0073242,,,,
1768361230765,RAW,10.874023,-5.6240234,15.510742,,,,
1768361230827,RAW,-1.8754883,-10.623047,10.881836,,,,
1768361230840,SWING,3.9416492,3.4152894,-1.4373038,0.99719477,-0.06861615,0.029902287,SWINGING
1768361230886,RAW,5.6245117,12.627441,-8.242676,,,,
1768361230948,RAW,-7.7495117,2.8759766,-7.491699,,,,
1768361231007,RAW,6.6240234,-0.123046875,2.131836,,,,
1768361231066,RAW,8.874512,14.501953,0.38232422,,,,
1768361231073,SWING,4.7480907,3.740509,-2.7062585,0.9250476,-0.054759346,-0.37588358,SWINGING
1768361231127,RAW,1.9995117,9.001953,0.25732422,,,,
1768361231187,RAW,3.6245117,10.001953,0.0073242188,,,,
1768361231277,RAW,2.2495117,9.501953,-0.11767578,,,,
1768361231289,SWING,4.953801,4.074965,-2.5999422,0.9502274,-0.018496782,-0.31100744,SWINGING
1768361231337,RAW,1.4995117,9.251953,-0.11767578,,,,
1768361231397,RAW,3.2495117,9.376953,0.0073242188,,,,
1768361231460,RAW,1.8745117,8.251953,0.0073242188,,,,
1768361231519,RAW,3.2495117,8.376953,0.0073242188,,,,
1768361231533,SWING,6.335433,4.688965,-2.7655885,0.7294954,-0.089160874,-0.67814946,SWINGING
1768361231576,RAW,2.7495117,9.126953,-0.11767578,,,,
1768361231638,RAW,1.9995117,7.376953,0.0073242188,,,,
1768361231700,RAW,2.3745117,8.501953,-0.24267578,,,,
1768361231758,RAW,3.2495117,9.126953,0.0073242188,,,,
1768361231762,SWING,6.220313,5.2398577,-2.8234327,0.7879732,-0.07731031,-0.6108364,SWINGING
1768361231816,RAW,2.7495117,7.126953,0.0073242188,,,,
1768361231876,RAW,2.4995117,9.626953,0.0073242188,,,,
1768361231938,RAW,2.6245117,8.126953,0.13232422,,,,
1768361231998,RAW,3.3745117,7.626953,0.13232422,,,,
1768361232000,SWING,6.6670957,5.7849464,-2.583149,0.80278164,-0.07432809,-0.59162223,SWINGING
1768361232058,RAW,1.9995117,9.626953,0.0073242188,,,,
1768361232117,RAW,2.3745117,8.126953,0.0073242188,,,,
1768361232178,RAW,2.8745117,8.376953,-0.11767578,,,,
1768361232237,RAW,2.2495117,10.251953,0.0073242188,,,,
1768361232247,SWING,6.492552,6.1338387,-2.4579797,0.79191333,-0.08080821,-0.6052631,SWINGING
1768361232297,RAW,2.2495117,7.501953,0.0073242188,,,,
1768361232358,RAW,3.2495117,8.501953,0.0073242188,,,,
1768361232448,RAW,2.2495117,8.376953,0.0073242188,,,,
1768361232456,SWING,6.5264993,6.4483786,-2.1590934,0.7889032,-0.08069447,-0.60919625,SWINGING
1768361232507,RAW,2.1245117,7.001953,-0.11767578,,,,
1768361232567,RAW,3.1245117,9.626953,0.13232422,,,,
1768361232628,RAW,2.6245117,8.001953,0.0073242188,,,,
1768361232686,RAW,2.6245117,7.876953,0.13232422,,,,
1768361232697,SWING,6.595194,6.500331,-1.4160136,0.83329606,-0.09603307,-0.54442227,SWINGING
1768361232745,RAW,2.6245117,7.876953,-0.11767578,,,,
1768361232808,RAW,2.9995117,8.751953,0.0073242188,,,,
1768361232867,RAW,2.4995117,8.126953,0.0073242188,,,,
1768361232926,RAW,2.4995117,6.626953,0.0073242188,,,,
1768361232937,SWING,6.2401915,6.504307,-0.83616596,0.8267693,-0.12026549,-0.5495349,SWINGING
1768361232985,RAW,3.7495117,9.251953,0.0073242188,,,,
1768361233044,RAW,2.4995117,8.376953,0.0073242188,,,,
1768361233105,RAW,1.4995117,8.001953,0.0073242188,,,,
1768361233167,RAW,2.3745117,8.626953,0.0073242188,,,,
1768361233179,SWING,5.4089217,6.2526712,-0.55025554,0.81890416,-0.1401865,-0.5565461,SWINGING
1768361233227,RAW,2.7495117,8.126953,0.0073242188,,,,
1768361233289,RAW,2.7495117,8.001953,0.0073242188,,,,
1768361233349,RAW,2.6245117,10.001953,0.0073242188,,,,
1768361233408,RAW,2.7495117,9.251953,0.13232422,,,,
1768361233410,SWING,4.4577107,5.845703,-0.4389203,0.780648,-0.20506383,-0.59037083,SWINGING
1768361233466,RAW,2.7495117,9.126953,0.0073242188,,,,
1768361233528,RAW,2.6245117,8.376953,-0.24267578,,,,
1768361233587,RAW,2.4995117,6.626953,-0.24267578,,,,
1768361233677,RAW,3.2495117,9.876953,0.0073242188,,,,
1768361233688,SWING,3.3440952,5.2092223,-0.34911293,0.74126196,-0.32089508,-0.5895396,SWINGING
1768361233735,RAW,2.1245117,8.001953,-0.11767578,,,,
1768361233799,RAW,3.2495117,9.001953,0.13232422,,,,
1768361233857,RAW,2.2495117,9.126953,-0.11767578,,,,
1768361233916,RAW,2.9995117,9.376953,0.0073242188,,,,
1768361233929,SWING,5.6862345,5.0274305,-0.3424216,0.62822783,-0.4071519,-0.662991,SWINGING
1768361233978,RAW,2.8745117,9.251953,0.0073242188,,,,
1768361234038,RAW,2.4995117,7.251953,0.0073242188,,,,
1768361234098,RAW,2.8745117,8.876953,0.0073242188,,,,
1768361234157,RAW,1.8745117,8.501953,-0.11767578,,,,
1768361234160,SWING,5.0204935,4.783491,-0.29559377,0.70069325,-0.47147867,-0.535478,SWINGING
1768361234216,RAW,3.1245117,8.376953,0.0073242188,,,,
1768361234277,RAW,2.9995117,9.876953,0.0073242188,,,,
1768361234338,RAW,2.4995117,8.251953,0.0073242188,,,,
1768361234398,RAW,2.3745117,9.626953,0.0073242188,,,,
1768361234403,SWING,16.12083,6.925873,-0.357018,0.58001375,-0.46388978,-0.66961956,SWINGING
1768361234456,RAW,2.8745117,9.876953,0.0073242188,,,,
1768361234520,RAW,3.6245117,8.126953,0.0073242188,,,,
1768361234578,RAW,2.6245117,8.376953,0.0073242188,,,,
1768361234637,RAW,2.3745117,8.501953,0.0073242188,,,,
1768361234645,SWING,116.92798,29.419928,-0.31803802,0.17903958,-0.108490966,-0.9778418,SWINGING
1768361234695,RAW,3.1245117,9.501953,0.0073242188,,,,
1768361234757,RAW,2.3745117,8.376953,0.0073242188,,,,
1768361234848,RAW,3.2495117,9.626953,0.0073242188,,,,
1768361234853,SWING,131.31995,55.0151,-0.29945704,0.05431867,0.006880466,-0.99849993,SWINGING
1768361234940,RAW,2.2495117,8.626953,-0.24267578,,,,
1768361234941,RAW,2.7495117,7.876953,0.0073242188,,,,
1768361235027,RAW,2.4995117,8.501953,0.0073242188,,,,
1768361235088,RAW,1.6245117,8.251953,-0.11767578,,,,
1768361235096,SWING,111.25567,76.12898,-0.29944748,0.060210627,0.010332124,-0.9981322,SWINGING
1768361235146,RAW,2.8745117,9.501953,0.0073242188,,,,
1768361235208,RAW,1.8745117,8.876953,-0.11767578,,,,
1768361235268,RAW,3.7495117,8.126953,0.0073242188,,,,
1768361235327,RAW,2.3745117,7.876953,-0.11767578,,,,
1768361235336,SWING,113.95806,97.9165,-0.3005113,0.06983638,0.014541859,-0.9974525,SWINGING
1768361235386,RAW,2.2495117,8.251953,0.0073242188,,,,
1768361235451,RAW,2.2495117,9.126953,0.0073242188,,,,
1768361235507,RAW,2.9995117,9.251953,0.0073242188,,,,
1768361235567,RAW,2.9995117,8.001953,0.0073242188,,,,
1768361235578,SWING,121.425064,118.97734,-0.2997469,0.062603734,0.016212339,-0.9979068,SWINGING
1768361235661,RAW,2.6245117,8.626953,0.0073242188,,,,
1768361235662,RAW,3.1245117,8.626953,0.0073242188,,,,
1768361235747,RAW,2.4995117,9.001953,0.0073242188,,,,
1768361235809,RAW,2.3745117,8.751953,0.0073242188,,,,
1768361235819,SWING,132.60109,122.11196,-0.29935914,0.054885563,0.022161793,-0.99824667,SWINGING
1768361235866,RAW,3.8745117,9.751953,0.25732422,,,,
1768361235927,RAW,2.1245117,6.626953,0.0073242188,,,,
1768361236018,RAW,2.9995117,8.626953,0.13232422,,,,
1768361236028,SWING,127.4861,121.34519,-0.3028803,0.07564382,0.019157302,-0.9969508,SWINGING
1768361236076,RAW,2.4995117,7.626953,0.0073242188,,,,
1768361236138,RAW,2.6245117,8.001953,0.0073242188,,,,
1768361236197,RAW,3.1245117,9.501953,0.13232422,,,,
1768361236258,RAW,2.3745117,8.126953,0.0073242188,,,,
1768361236267,SWING,122.358475,123.56575,-0.3028107,0.077883944,0.014775157,-0.99685293,SWINGING
1768361236317,RAW,3.3745117,8.501953,0.13232422,,,,
1768361236378,RAW,2.1245117,9.376953,0.0073242188,,,,
1768361236438,RAW,2.9995117,8.001953,-0.24267578,,,,
1768361236499,RAW,2.2495117,8.626953,0.0073242188,,,,
1768361236501,SWING,107.01348,122.176834,-0.30147922,0.069665514,0.023016078,-0.9973049,SWINGING
1768361236557,RAW,2.4995117,8.001953,0.0073242188,,,,
1768361236620,RAW,3.3745117,8.126953,0.0073242188,,,,
1768361236677,RAW,2.7495117,7.876953,0.13232422,,,,
1768361236738,RAW,2.7495117,8.376953,0.0073242188,,,,
1768361236745,SWING,93.10791,116.513405,-0.30171052,0.076126985,0.024621105,-0.9967941,SWINGING
1768361236797,RAW,2.4995117,9.126953,0.0073242188,,,,
1768361236857,RAW,2.8745117,8.501953,0.13232422,,,,
1768361236919,RAW,1.8745117,7.251953,-0.11767578,,,,
1768361236979,RAW,2.8745117,8.751953,-0.11767578,,,,
1768361236985,SWING,92.780876,108.54936,-0.3025275,0.08870554,0.025062487,-0.9957426,SWINGING
1768361237039,RAW,3.1245117,8.876953,0.0073242188,,,,
1768361237098,RAW,2.9995117,8.626953,0.0073242188,,,,
1768361237187,RAW,3.2495117,8.876953,0.0073242188,,,,
1768361237194,SWING,90.238304,101.09981,-0.30582276,0.08624757,0.02308434,-0.99600625,SWINGING
1768361237247,RAW,2.9995117,9.251953,0.0073242188,,,,
1768361237308,RAW,2.1245117,7.751953,0.13232422,,,,
1768361237369,RAW,2.9995117,8.126953,0.0073242188,,,,
1768361237432,RAW,2.3745117,8.251953,0.0073242188,,,,
1768361237444,SWING,91.62549,94.95322,-0.3056488,0.07901014,0.0043678377,-0.99686426,SWINGING
1768361237486,RAW,2.9995117,8.626953,-0.11767578,,,,
1768361237546,RAW,2.6245117,8.876953,0.0073242188,,,,
1768361237605,RAW,3.2495117,7.876953,-0.11767578,,,,
1768361237668,RAW,2.4995117,8.251953,0.0073242188,,,,
1768361237675,SWING,81.27837,89.8062,-0.30736512,0.05925939,0.013273446,-0.9981544,SWINGING
1768361237725,RAW,2.8745117,9.501953,0.0073242188,,,,
1768361237787,RAW,3.1245117,9.376953,0.0073242188,,,,
1768361237846,RAW,2.7495117,8.001953,-0.36767578,,,,
1768361237907,RAW,2.8745117,8.376953,0.0073242188,,,,
1768361237917,SWING,60.318893,83.24839,-0.30829266,0.050299868,0.023611873,-0.998455,SWINGING
1768361237967,RAW,2.9995117,8.251953,0.0073242188,,,,
1768361238027,RAW,3.3745117,9.251953,0.0073242188,,,,
1768361238086,RAW,1.6245117,7.001953,-0.24267578,,,,
1768361238149,RAW,2.9995117,8.376953,0.0073242188,,,,
1768361238159,SWING,58.334248,76.35906,-0.31140321,0.057709247,0.032559842,-0.9978023,SWINGING
1768361238207,RAW,3.4995117,8.126953,0.0073242188,,,,
1768361238267,RAW,3.1245117,8.251953,-0.24267578,,,,
1768361238358,RAW,2.4995117,8.376953,0.0073242188,,,,
1768361238369,SWING,52.0708,68.72556,-0.31242746,0.049600907,0.037395116,-0.99806887,SWINGING
1768361238419,RAW,3.1245117,8.376953,0.0073242188,,,,
1768361238478,RAW,3.7495117,9.126953,-0.11767578,,,,
1768361238539,RAW,2.2495117,9.001953,0.13232422,,,,
1768361238597,RAW,2.7495117,7.501953,0.13232422,,,,
1768361238608,SWING,47.74411,59.949287,-0.31525382,0.026064878,0.040412124,-0.998843,SWINGING
1768361238661,RAW,2.4995117,9.126953,0.13232422,,,,
1768361238715,RAW,2.8745117,8.501953,0.0073242188,,,,
1768361238775,RAW,2.9995117,7.626953,0.0073242188,,,,
1768361238837,RAW,2.7495117,8.376953,0.0073242188,,,,
1768361238841,SWING,45.422817,52.778175,2.8235905,-0.0153076295,-0.04673964,0.9987898,SWINGING
1768361238899,RAW,2.6245117,10.376953,0.0073242188,,,,
1768361238957,RAW,3.1245117,9.126953,0.0073242188,,,,
1768361239016,RAW,3.8745117,10.251953,0.13232422,,,,
1768361239078,RAW,2.2495117,7.251953,0.0073242188,,,,
1768361239092,SWING,61.69959,53.05431,2.8229766,-0.0059740646,-0.043094527,0.9990532,SWINGING
1768361239139,RAW,3.7495117,7.501953,0.0073242188,,,,
1768361239198,RAW,2.3745117,8.501953,-0.11767578,,,,
1768361239258,RAW,3.2495117,8.001953,-0.11767578,,,,
1768361239318,RAW,2.4995117,8.376953,0.0073242188,,,,
1768361239326,SWING,58.574913,53.102448,2.8196673,-0.0081055,-0.04416531,0.9989914,SWINGING
1768361239378,RAW,2.2495117,8.001953,-0.11767578,,,,
1768361239436,RAW,3.2495117,7.376953,0.25732422,,,,
1768361239527,RAW,1.6245117,8.626953,0.0073242188,,,,
1768361239531,SWING,51.948524,53.07799,-0.32177907,0.026753537,0.031262994,-0.9991531,SWINGING
1768361239585,RAW,2.4995117,8.251953,0.13232422,,,,
1768361239650,RAW,2.4995117,8.376953,-0.11767578,,,,
1768361239708,RAW,2.7495117,8.876953,0.0073242188,,,,
1768361239768,RAW,3.1245117,9.251953,0.0073242188,,,,
1768361239775,SWING,44.83327,52.49582,-0.3194119,0.013713785,0.029178746,-0.99948007,SWINGING
1768361239827,RAW,1.7495117,-10.123047,-0.7426758,,,,
1768361239885,RAW,-14.999512,7.251465,3.6333008,,,,
1768361239982,RAW,7.6245117,9.500977,8.7578125,,,,
1768361239988,RAW,-4.7509766,-15.499512,-14.493164,,,,
1768361239990,SWING,4.7734904,44.365955,2.8384216,0.0864231,-0.093544364,0.9918571,SWINGING
1768361240068,RAW,-12.126465,-12.125977,-12.494141,,,,
1768361240128,RAW,2.6230469,-15.750977,-8.743164,,,,
1768361240188,RAW,-10.375977,3.3745117,-4.993164,,,,
1768361240199,SWING,17.073687,35.440777,2.8627656,-0.1214828,-0.3987773,0.90896577,SWINGING
1768361240248,RAW,-9.377441,-14.75,-11.370605,,,,
1768361240308,RAW,-4.7504883,-2.75,9.005859,,,,
1768361240368,RAW,15.62207,-5.2543945,9.504883,,,,
1768361240429,RAW,-4.5024414,-3.6328125,-10.494629,,,,
1768361240442,SWING,8.213674,25.36853,-0.24649689,0.45007208,0.22067042,-0.86529744,SWINGING
1768361240487,RAW,-12.506836,-12.88916,-6.620117,,,,
1768361240547,RAW,15.746094,9.365723,10.506348,,,,
1768361240611,RAW,-9.628906,10.617676,-8.114746,,,,
1768361240697,RAW,10.871582,2.118164,8.381348,,,,
1768361240708,SWING,9.050084,16.788843,-0.24280582,0.5264846,0.14090782,-0.8384264,SWINGING
1768361240757,RAW,8.872559,-2.881836,12.131348,,,,
1768361240820,RAW,13.12207,12.3671875,-9.493164,,,,
1768361240877,RAW,10.621094,-9.381348,3.0058594,,,,
1768361240939,RAW,-12.880859,-1.7563477,6.506836,,,,
1768361240948,SWING,4.628001,8.7477865,-0.31581378,0.53526646,0.05732009,-0.84273607,SWINGING
1768361240997,RAW,0.99560547,2.8691406,-4.993164,,,,
1768361241059,RAW,-2.7529297,2.2441406,-12.744141,,,,
1768361241118,RAW,5.6225586,1.871582,-2.2451172,,,,
1768361241176,RAW,11.748535,10.123047,4.7543945,,,,
1768361241188,SWING,4.43545,8.680179,-0.3131735,0.5656078,0.054082014,-0.82289916,SWINGING
1768361241237,RAW,10.874023,10.249023,-11.995605,,,,
1768361241299,RAW,-6.996582,10.999023,-9.121094,,,,
1768361241358,RAW,-8.378906,5.4995117,0.8808594,,,,
1768361241416,RAW,12.749023,-5.8759766,-2.7460938,,,,
1768361241420,SWING,3.3718078,5.939803,-0.28518853,0.50778013,0.09039824,-0.8567308,SWINGING
1768361241476,RAW,0.87353516,-8.37793,-7.9960938,,,,
1768361241539,RAW,6.7470703,9.870117,15.129395,,,,
1768361241598,RAW,-1.8793945,11.2421875,-3.3706055,,,,
1768361241658,RAW,6.746582,4.741699,-1.2451172,,,,
1768361241668,SWING,3.2688305,4.9508348,-0.30026618,0.5507981,0.12059379,-0.82588065,SWINGING
1768361241716,RAW,-10.129395,-10.259766,-0.49365234,,,,
1768361241778,RAW,-2.256836,-8.2578125,-13.616699,,,,
1768361241868,RAW,11.996582,-11.3828125,15.7578125,,,,
1768361241880,SWING,3.2105882,3.7829356,-0.2886929,0.6535961,-0.0012217588,-0.7568425,SWINGING
1768361241927,RAW,13.246094,-4.007324,1.3818359,,,,
1768361241989,RAW,14.62207,-2.3833008,-8.992676,,,,
1768361242049,RAW,8.995117,4.242676,-15.368652,,,,
1768361242108,RAW,-14.755371,10.742676,-8.743652,,,,
1768361242122,SWING,2.4839761,3.3541305,-0.32600108,0.570499,0.11060045,-0.8138173,SWINGING
1768361242166,RAW,6.245117,14.493652,11.255371,,,,
1768361242226,RAW,11.120117,-13.755859,3.2543945,,,,
1768361242286,RAW,6.748047,14.996094,-5.7456055,,,,
1768361242348,RAW,-13.376953,-7.876953,14.753906,,,,
1768361242356,SWING,2.0480747,2.8766556,-0.43186226,0.6050661,-0.005869436,-0.7961534,SWINGING
1768361242406,RAW,-1.5019531,-13.500977,-6.6210938,,,,
1768361242469,RAW,-11.125488,-4.25,0.50390625,,,,
1768361242528,RAW,1.3735352,2.1254883,13.129395,,,,
1768361242588,RAW,4.8740234,9.874512,3.0048828,,,,
1768361242591,SWING,2.0132961,2.6049533,-0.48266295,0.62301916,-0.021154685,-0.78192043,SWINGING
1768361242646,RAW,-12.876953,-11.501953,-5.7460938,,,,
1768361242706,RAW,10.99707,15.995605,0.75390625,,,,
1768361242765,RAW,-9.380371,0.49316406,-12.871094,,,,
1768361242828,RAW,8.495605,-10.758301,-13.745117,,,,
1768361242838,SWING,2.0740387,2.365995,-0.30502647,0.5885319,0.034280866,-0.8077469,SWINGING
1768361242886,RAW,-8.003906,12.740234,-11.494629,,,,
1768361242947,RAW,-11.880859,-6.633789,-3.991211,,,,
1768361243037,RAW,-13.503418,12.366699,-3.7421875,,,,
1768361243046,SWING,2.053914,2.13466,0.5504772,0.54946846,0.05534876,-0.833679,SWINGING
1768361243097,RAW,9.370605,13.367676,0.38183594,,,,
1768361243155,RAW,-12.504395,7.492676,-6.3686523,,,,
1768361243217,RAW,-3.2539062,-9.133789,9.382324,,,,
1768361243278,RAW,4.620117,-1.1328125,3.2563477,,,,
1768361243290,SWING,1.9979224,2.0374494,0.8232056,0.56415254,-0.024621766,-0.8253034,SWINGING
1768361243339,RAW,7.495117,4.743164,9.005859,,,,
1768361243396,RAW,-3.1293945,-5.6308594,0.37939453,,,,
1768361243458,RAW,3.121582,13.495605,2.628418,,,,
1768361243517,RAW,10.875488,-1.2504883,-7.246582,,,,
1768361243528,SWING,1.954079,2.01865,0.74474084,0.5578279,0.0015556202,-0.8299551,SWINGING
1768361243578,RAW,-11.626953,5.6245117,11.253418,,,,
1768361243639,RAW,-3.875,7.75,3.1289062,,,,
1768361243698,RAW,11.874023,-13.625,-4.1206055,,,,
1768361243757,RAW,-1.8769531,-1.2514648,-1.6210938,,,,
1768361243772,SWING,1.6193299,1.9398569,-0.38937584,0.48429164,0.0057956283,-0.87488747,SWINGING
1768361243817,RAW,-4.6259766,-9.62793,-15.121582,,,,
1768361243879,RAW,-14.878418,-11.881836,8.378906,,,,
1768361243939,RAW,-5.7529297,12.992676,-0.37060547,,,,
1768361244003,RAW,3.6206055,-0.50878906,-2.4941406,,,,
1768361244012,SWING,1.5407878,1.8332065,-0.29072037,0.45587432,-0.17571445,-0.8725268,SWINGING
1768361244058,RAW,4.119629,-5.0092773,-1.8671875,,,,
1768361244085,RAW,-14.379883,10.365234,-6.612793,,,,
1768361244184,RAW,7.9960938,8.742676,-4.867676,,,,
1768361244239,RAW,-3.253418,-15.007324,1.3813477,,,,
1768361244247,SWING,1.3806099,1.6985458,-0.1272685,0.25883764,-0.22880189,-0.938431,SWINGING
1768361244296,RAW,6.6220703,-3.2578125,-15.243164,,,,
1768361244360,RAW,-8.629883,-8.2578125,3.756836,,,,
1768361244456,RAW,-2.3793945,10.118164,-4.9941406,,,,
